feedback_id,customer_id,product_id,rating,feedback_text,feedback_date,sentiment_id,sentiment,confidence,model_name,sentiment_label,feedback_bucket
762,762,762,3,Great product and excellent quality,2026-04-19 07:35:08.396088,762,neutral,0.98,bert-base,neutral,neutral
763,763,763,2,Fantastic support and fast shipping,2026-06-18 07:35:08.396121,763,negative,0.86,distilbert,negative,negative
764,764,764,1,Very satisfied with the experience,2026-04-04 07:35:08.396153,764,neutral,0.9,bert-base,neutral,negative
765,765,765,3,Great product and excellent quality,2026-06-26 07:35:08.396253,765,neutral,0.93,roberta-base,neutral,neutral
766,766,766,2,Great product and excellent quality,2026-02-14 07:35:08.396285,766,positive,0.67,distilbert,positive,negative
767,767,767,4,Fantastic support and fast shipping,2026-04-26 07:35:08.396320,767,neutral,0.8,bert-base,neutral,positive
768,768,768,2,Fantastic support and fast shipping,2026-06-02 07:35:08.396353,768,positive,0.83,roberta-base,positive,negative
769,769,769,5,Great product and excellent quality,2026-05-28 07:35:08.396389,769,positive,0.52,distilbert,positive,positive
770,770,770,5,Good value for money,2026-03-11 07:35:08.396421,770,positive,0.6,roberta-base,positive,positive
771,771,771,1,Great product and excellent quality,2026-06-09 07:35:08.396456,771,positive,0.9,bert-base,positive,negative
772,772,772,2,Good value for money,2026-03-07 07:35:08.396488,772,neutral,0.75,roberta-base,neutral,negative
773,773,773,1,Delivery was late,2026-07-01 07:35:08.396522,773,neutral,0.61,distilbert,neutral,negative
774,774,774,3,Good value for money,2026-07-12 07:35:08.396554,774,negative,0.78,distilbert,negative,neutral
775,775,775,4,Delivery was late,2026-05-26 07:35:08.396587,775,positive,0.66,bert-base,positive,positive
776,776,776,5,Great product and excellent quality,2026-02-25 07:35:08.396619,776,negative,0.91,bert-base,negative,positive
777,777,777,1,Great product and excellent quality,2026-07-22 07:35:08.396652,777,neutral,0.75,distilbert,neutral,negative
778,778,778,4,"Average product, could be better",2026-02-07 07:35:08.396685,778,negative,0.86,distilbert,negative,positive
779,779,779,1,Very satisfied with the experience,2026-02-24 07:35:08.396718,779,neutral,0.67,roberta-base,neutral,negative
780,780,780,2,Great product and excellent quality,2026-07-17 07:35:08.396754,780,positive,0.53,roberta-base,positive,negative
781,781,781,1,Fantastic support and fast shipping,2026-02-13 07:35:08.396788,781,positive,0.54,distilbert,positive,negative
782,782,782,3,"Average product, could be better",2026-02-14 07:35:08.396821,782,positive,0.76,roberta-base,positive,neutral
783,783,783,2,Great product and excellent quality,2026-06-26 07:35:08.396853,783,negative,0.61,distilbert,negative,negative
784,784,784,1,Very satisfied with the experience,2026-07-26 07:35:08.396885,784,neutral,0.91,roberta-base,neutral,negative
785,785,785,4,Very satisfied with the experience,2026-04-09 07:35:08.396917,785,positive,0.61,roberta-base,positive,positive
786,786,786,5,Delivery was late,2026-06-06 07:35:08.396951,786,positive,0.67,distilbert,positive,positive
787,787,787,4,Very satisfied with the experience,2026-03-07 07:35:08.396984,787,negative,0.78,distilbert,negative,positive
788,788,788,5,Good value for money,2026-05-17 07:35:08.397016,788,neutral,0.78,bert-base,neutral,positive
789,789,789,4,Good value for money,2026-04-04 07:35:08.397049,789,positive,0.72,roberta-base,positive,positive
790,790,790,3,"Average product, could be better",2026-07-15 07:35:08.397084,790,neutral,0.59,roberta-base,neutral,neutral
791,791,791,1,Great product and excellent quality,2026-06-14 07:35:08.397120,791,negative,0.75,roberta-base,negative,negative
792,792,792,5,Delivery was late,2026-07-20 07:35:08.397155,792,negative,0.62,bert-base,negative,positive
793,793,793,1,Very satisfied with the experience,2026-02-17 07:35:08.397189,793,neutral,0.93,bert-base,neutral,negative
794,794,794,1,"Average product, could be better",2026-06-20 07:35:08.397223,794,neutral,0.52,bert-base,neutral,negative
795,795,795,2,Delivery was late,2026-04-26 07:35:08.397255,795,negative,0.52,distilbert,negative,negative
796,796,796,5,Fantastic support and fast shipping,2026-04-15 07:35:08.397287,796,negative,0.86,distilbert,negative,positive
797,797,797,2,Delivery was late,2026-04-30 07:35:08.397320,797,positive,0.72,distilbert,positive,negative
798,798,798,4,Delivery was late,2026-02-27 07:35:08.397356,798,positive,0.72,roberta-base,positive,positive
799,799,799,5,Good value for money,2026-05-26 07:35:08.397388,799,neutral,0.67,bert-base,neutral,positive
800,800,800,2,Great product and excellent quality,2026-07-01 07:35:08.397421,800,neutral,0.63,distilbert,neutral,negative
801,801,801,4,"Average product, could be better",2026-04-14 07:35:08.397455,801,neutral,0.56,distilbert,neutral,positive
802,802,802,3,Fantastic support and fast shipping,2026-04-08 07:35:08.397487,802,neutral,0.81,distilbert,neutral,neutral
803,803,803,5,Great product and excellent quality,2026-03-02 07:35:08.397522,803,neutral,0.83,roberta-base,neutral,positive
804,804,804,1,Delivery was late,2026-03-09 07:35:08.397554,804,negative,0.94,distilbert,negative,negative
805,805,805,5,Delivery was late,2026-02-24 07:35:08.397588,805,neutral,0.55,roberta-base,neutral,positive
806,806,806,2,Great product and excellent quality,2026-02-11 07:35:08.397620,806,neutral,0.57,bert-base,neutral,negative
807,807,807,4,"Average product, could be better",2026-04-09 07:35:08.397653,807,negative,0.56,roberta-base,negative,positive
808,808,808,3,Good value for money,2026-02-10 07:35:08.397685,808,positive,0.97,bert-base,positive,neutral
809,809,809,3,Fantastic support and fast shipping,2026-07-22 07:35:08.397717,809,neutral,0.55,distilbert,neutral,neutral
810,810,810,4,"Average product, could be better",2026-06-05 07:35:08.397758,810,negative,0.6,roberta-base,negative,positive
811,811,811,2,Fantastic support and fast shipping,2026-07-31 07:35:08.397791,811,neutral,0.53,distilbert,neutral,negative
812,812,812,4,Delivery was late,2026-03-18 07:35:08.397824,812,negative,0.97,roberta-base,negative,positive
813,813,813,1,Good value for money,2026-05-19 07:35:08.397919,813,neutral,0.97,roberta-base,neutral,negative
814,814,814,4,Good value for money,2026-03-28 07:35:08.397954,814,negative,0.7,bert-base,negative,positive
815,815,815,4,Very satisfied with the experience,2026-04-14 07:35:08.397986,815,neutral,0.63,bert-base,neutral,positive
816,816,816,2,"Average product, could be better",2026-02-21 07:35:08.398018,816,positive,0.96,distilbert,positive,negative
817,817,817,1,"Average product, could be better",2026-02-14 07:35:08.398052,817,positive,0.75,roberta-base,positive,negative
818,818,818,5,Good value for money,2026-05-29 07:35:08.398086,818,positive,0.52,bert-base,positive,positive
819,819,819,2,Fantastic support and fast shipping,2026-07-23 07:35:08.398118,819,neutral,0.87,roberta-base,neutral,negative
820,820,820,5,Great product and excellent quality,2026-02-27 07:35:08.398150,820,positive,0.55,distilbert,positive,positive
821,821,821,2,Very satisfied with the experience,2026-07-06 07:35:08.398182,821,neutral,0.97,distilbert,neutral,negative
822,822,822,5,Fantastic support and fast shipping,2026-03-24 07:35:08.398219,822,positive,0.69,roberta-base,positive,positive
823,823,823,4,Delivery was late,2026-03-09 07:35:08.398251,823,positive,0.81,roberta-base,positive,positive
824,824,824,4,Good value for money,2026-02-24 07:35:08.398284,824,neutral,0.76,distilbert,neutral,positive
825,825,825,5,"Average product, could be better",2026-04-18 07:35:08.398319,825,positive,0.63,bert-base,positive,positive
826,826,826,1,Fantastic support and fast shipping,2026-07-05 07:35:08.398351,826,neutral,0.84,roberta-base,neutral,negative
827,827,827,2,Very satisfied with the experience,2026-02-21 07:35:08.398384,827,negative,0.74,distilbert,negative,negative
828,828,828,5,Delivery was late,2026-04-27 07:35:08.398416,828,negative,0.82,bert-base,negative,positive
829,829,829,2,Delivery was late,2026-06-19 07:35:08.398450,829,negative,0.85,roberta-base,negative,negative
830,830,830,1,Fantastic support and fast shipping,2026-03-16 07:35:08.398481,830,neutral,0.66,bert-base,neutral,negative
831,831,831,5,Very satisfied with the experience,2026-05-14 07:35:08.398513,831,neutral,0.81,roberta-base,neutral,positive
832,832,832,3,Good value for money,2026-03-09 07:35:08.398545,832,positive,0.56,distilbert,positive,neutral
833,833,833,1,Good value for money,2026-06-02 07:35:08.398578,833,positive,0.54,distilbert,positive,negative
834,834,834,4,Very satisfied with the experience,2026-05-09 07:35:08.398611,834,neutral,0.75,bert-base,neutral,positive
835,835,835,1,"Average product, could be better",2026-02-27 07:35:08.398643,835,positive,0.97,distilbert,positive,negative
836,836,836,3,Very satisfied with the experience,2026-06-16 07:35:08.398676,836,positive,0.92,roberta-base,positive,neutral
837,837,837,5,Delivery was late,2026-06-12 07:35:08.398712,837,positive,0.79,roberta-base,positive,positive
838,838,838,4,Very satisfied with the experience,2026-07-20 07:35:08.398793,838,negative,0.85,roberta-base,negative,positive
839,839,839,5,Very satisfied with the experience,2026-07-05 07:35:08.398834,839,positive,0.68,distilbert,positive,positive
840,840,840,5,Great product and excellent quality,2026-05-21 07:35:08.398873,840,positive,0.82,distilbert,positive,positive
841,841,841,4,Great product and excellent quality,2026-04-16 07:35:08.398914,841,negative,0.83,bert-base,negative,positive
842,842,842,5,Fantastic support and fast shipping,2026-04-18 07:35:08.398952,842,positive,0.81,bert-base,positive,positive
843,843,843,1,Great product and excellent quality,2026-07-08 07:35:08.398986,843,positive,0.86,bert-base,positive,negative
844,844,844,2,Great product and excellent quality,2026-05-14 07:35:08.399023,844,negative,0.81,bert-base,negative,negative
845,845,845,2,Good value for money,2026-05-23 07:35:08.399056,845,positive,0.59,roberta-base,positive,negative
846,846,846,2,Fantastic support and fast shipping,2026-07-22 07:35:08.399091,846,negative,0.69,distilbert,negative,negative
847,847,847,1,Delivery was late,2026-03-22 07:35:08.399125,847,positive,0.63,roberta-base,positive,negative
848,848,848,4,"Average product, could be better",2026-02-13 07:35:08.399159,848,negative,0.94,roberta-base,negative,positive
849,849,849,2,Delivery was late,2026-04-03 07:35:08.399192,849,negative,0.59,bert-base,negative,negative
850,850,850,5,Delivery was late,2026-05-06 07:35:08.399227,850,neutral,0.83,roberta-base,neutral,positive
851,851,851,5,Good value for money,2026-06-19 07:35:08.399260,851,neutral,0.93,distilbert,neutral,positive
852,852,852,4,Delivery was late,2026-04-21 07:35:08.399293,852,positive,0.73,distilbert,positive,positive
853,853,853,2,Good value for money,2026-02-06 07:35:08.399327,853,negative,0.91,roberta-base,negative,negative
854,854,854,4,Fantastic support and fast shipping,2026-04-04 07:35:08.399360,854,negative,0.62,bert-base,negative,positive
855,855,855,5,Very satisfied with the experience,2026-07-13 07:35:08.399392,855,neutral,0.74,distilbert,neutral,positive
856,856,856,4,"Average product, could be better",2026-07-12 07:35:08.399424,856,negative,0.61,roberta-base,negative,positive
857,857,857,3,Delivery was late,2026-04-23 07:35:08.399458,857,negative,0.9,bert-base,negative,neutral
858,858,858,1,Very satisfied with the experience,2026-06-20 07:35:08.399495,858,neutral,0.56,distilbert,neutral,negative
859,859,859,1,Fantastic support and fast shipping,2026-02-27 07:35:08.399530,859,neutral,0.75,roberta-base,neutral,negative
860,860,860,3,Great product and excellent quality,2026-03-02 07:35:08.399631,860,neutral,0.6,distilbert,neutral,neutral
861,861,861,3,"Average product, could be better",2026-05-28 07:35:08.399670,861,neutral,0.67,roberta-base,neutral,neutral
862,862,862,5,Great product and excellent quality,2026-07-03 07:35:08.399706,862,neutral,0.86,distilbert,neutral,positive
863,863,863,3,Delivery was late,2026-04-05 07:35:08.399738,863,negative,0.8,distilbert,negative,neutral
864,864,864,1,"Average product, could be better",2026-05-06 07:35:08.399771,864,negative,0.87,roberta-base,negative,negative
865,865,865,5,Good value for money,2026-05-26 07:35:08.399808,865,neutral,0.8,distilbert,neutral,positive
866,866,866,1,"Average product, could be better",2026-02-27 07:35:08.399840,866,neutral,0.95,distilbert,neutral,negative
867,867,867,5,Very satisfied with the experience,2026-02-19 07:35:08.399873,867,neutral,0.55,bert-base,neutral,positive
868,868,868,5,Fantastic support and fast shipping,2026-05-08 07:35:08.399905,868,negative,0.69,distilbert,negative,positive
869,869,869,2,Fantastic support and fast shipping,2026-02-09 07:35:08.399937,869,neutral,0.63,bert-base,neutral,negative
870,870,870,4,Delivery was late,2026-02-09 07:35:08.399969,870,neutral,0.51,distilbert,neutral,positive
871,871,871,2,Very satisfied with the experience,2026-04-26 07:35:08.400005,871,negative,0.56,distilbert,negative,negative
872,872,872,3,Very satisfied with the experience,2026-06-06 07:35:08.400038,872,neutral,0.94,roberta-base,neutral,neutral
873,873,873,4,Very satisfied with the experience,2026-05-19 07:35:08.400072,873,neutral,0.58,bert-base,neutral,positive
874,874,874,4,"Average product, could be better",2026-04-15 07:35:08.400104,874,neutral,0.59,bert-base,neutral,positive
875,875,875,2,"Average product, could be better",2026-06-19 07:35:08.400137,875,negative,0.81,distilbert,negative,negative
876,876,876,2,Fantastic support and fast shipping,2026-06-17 07:35:08.400169,876,neutral,0.96,bert-base,neutral,negative
877,877,877,4,"Average product, could be better",2026-05-31 07:35:08.400203,877,positive,0.98,distilbert,positive,positive
878,878,878,4,Great product and excellent quality,2026-03-20 07:35:08.400236,878,neutral,0.92,bert-base,neutral,positive
879,879,879,1,Fantastic support and fast shipping,2026-04-29 07:35:08.400268,879,neutral,0.85,distilbert,neutral,negative
880,880,880,3,Very satisfied with the experience,2026-06-25 07:35:08.400300,880,positive,0.89,bert-base,positive,neutral
881,881,881,3,Delivery was late,2026-02-05 07:35:08.400332,881,neutral,0.66,roberta-base,neutral,neutral
882,882,882,3,"Average product, could be better",2026-05-18 07:35:08.400367,882,neutral,0.96,bert-base,neutral,neutral
883,883,883,4,Delivery was late,2026-05-27 07:35:08.400401,883,negative,0.61,bert-base,negative,positive
884,884,884,2,"Average product, could be better",2026-05-04 07:35:08.400436,884,negative,0.58,distilbert,negative,negative
885,885,885,1,Very satisfied with the experience,2026-02-10 07:35:08.400469,885,positive,0.67,roberta-base,positive,negative
886,886,886,1,Fantastic support and fast shipping,2026-03-19 07:35:08.400504,886,positive,0.86,roberta-base,positive,negative
887,887,887,1,"Average product, could be better",2026-07-17 07:35:08.400537,887,neutral,0.78,bert-base,neutral,negative
888,888,888,3,"Average product, could be better",2026-03-12 07:35:08.400569,888,neutral,0.54,bert-base,neutral,neutral
889,889,889,5,Great product and excellent quality,2026-07-18 07:35:08.400603,889,neutral,0.89,bert-base,neutral,positive
890,890,890,3,Very satisfied with the experience,2026-03-08 07:35:08.400638,890,positive,0.79,bert-base,positive,neutral
891,891,891,2,Very satisfied with the experience,2026-05-08 07:35:08.400671,891,negative,0.74,roberta-base,negative,negative
892,892,892,4,Good value for money,2026-07-30 07:35:08.400706,892,neutral,0.94,distilbert,neutral,positive
893,893,893,5,Fantastic support and fast shipping,2026-06-15 07:35:08.400741,893,positive,0.88,bert-base,positive,positive
894,894,894,2,Fantastic support and fast shipping,2026-05-10 07:35:08.400774,894,positive,0.59,roberta-base,positive,negative
895,895,895,3,Fantastic support and fast shipping,2026-06-03 07:35:08.400808,895,neutral,0.73,roberta-base,neutral,neutral
896,896,896,4,"Average product, could be better",2026-04-16 07:35:08.400841,896,positive,0.87,roberta-base,positive,positive
897,897,897,3,Fantastic support and fast shipping,2026-05-17 07:35:08.400874,897,neutral,0.51,roberta-base,neutral,neutral
898,898,898,1,Great product and excellent quality,2026-05-30 07:35:08.400906,898,positive,0.66,roberta-base,positive,negative
899,899,899,1,Great product and excellent quality,2026-02-18 07:35:08.400938,899,neutral,0.64,roberta-base,neutral,negative
900,900,900,3,"Average product, could be better",2026-03-07 07:35:08.400970,900,positive,0.78,roberta-base,positive,neutral
901,901,901,3,Great product and excellent quality,2026-04-30 07:35:08.401005,901,neutral,0.87,bert-base,neutral,neutral
902,902,902,1,"Average product, could be better",2026-06-26 07:35:08.401037,902,positive,0.81,roberta-base,positive,negative
903,903,903,1,Very satisfied with the experience,2026-03-24 07:35:08.401069,903,neutral,0.89,roberta-base,neutral,negative
904,904,904,1,"Average product, could be better",2026-03-07 07:35:08.401102,904,neutral,0.8,bert-base,neutral,negative
905,905,905,5,Very satisfied with the experience,2026-02-04 07:35:08.401136,905,negative,0.9,roberta-base,negative,positive
906,906,906,2,Delivery was late,2026-03-04 07:35:08.401168,906,negative,0.88,distilbert,negative,negative
907,907,907,1,Great product and excellent quality,2026-03-17 07:35:08.401204,907,negative,0.96,bert-base,negative,negative
908,908,908,2,Delivery was late,2026-04-14 07:35:08.401300,908,neutral,0.61,bert-base,neutral,negative
909,909,909,2,Fantastic support and fast shipping,2026-04-25 07:35:08.401333,909,positive,0.72,roberta-base,positive,negative
910,910,910,1,"Average product, could be better",2026-06-20 07:35:08.401365,910,positive,0.56,roberta-base,positive,negative
911,911,911,4,Great product and excellent quality,2026-07-27 07:35:08.401397,911,positive,0.69,roberta-base,positive,positive
912,912,912,1,Fantastic support and fast shipping,2026-02-15 07:35:08.401429,912,negative,0.9,roberta-base,negative,negative
913,913,913,5,Good value for money,2026-06-22 07:35:08.401463,913,positive,0.84,bert-base,positive,positive
914,914,914,5,Good value for money,2026-06-23 07:35:08.401495,914,negative,0.9,distilbert,negative,positive
915,915,915,3,"Average product, could be better",2026-07-24 07:35:08.401528,915,positive,0.66,roberta-base,positive,neutral
916,916,916,1,Great product and excellent quality,2026-05-03 07:35:08.401561,916,positive,0.55,bert-base,positive,negative
917,917,917,4,Very satisfied with the experience,2026-05-27 07:35:08.401594,917,positive,0.66,distilbert,positive,positive
918,918,918,2,"Average product, could be better",2026-06-25 07:35:08.401626,918,positive,0.82,distilbert,positive,negative
919,919,919,4,Fantastic support and fast shipping,2026-02-10 07:35:08.401660,919,negative,0.75,distilbert,negative,positive
920,920,920,1,Good value for money,2026-06-25 07:35:08.401693,920,negative,0.52,bert-base,negative,negative
921,921,921,2,Very satisfied with the experience,2026-04-06 07:35:08.401725,921,negative,0.63,roberta-base,negative,negative
922,922,922,4,"Average product, could be better",2026-02-12 07:35:08.401757,922,positive,0.83,roberta-base,positive,positive
923,923,923,1,Great product and excellent quality,2026-03-13 07:35:08.401790,923,negative,0.64,roberta-base,negative,negative
924,924,924,2,Good value for money,2026-02-07 07:35:08.401825,924,positive,0.88,bert-base,positive,negative
925,925,925,2,"Average product, could be better",2026-04-27 07:35:08.401859,925,positive,0.55,bert-base,positive,negative
926,926,926,5,Very satisfied with the experience,2026-04-15 07:35:08.401894,926,neutral,0.73,bert-base,neutral,positive
927,927,927,4,Great product and excellent quality,2026-06-26 07:35:08.401928,927,positive,0.74,bert-base,positive,positive
928,928,928,2,Delivery was late,2026-04-20 07:35:08.401964,928,positive,0.86,distilbert,positive,negative
929,929,929,5,Delivery was late,2026-07-05 07:35:08.401997,929,negative,0.79,bert-base,negative,positive
930,930,930,3,Very satisfied with the experience,2026-07-03 07:35:08.402030,930,negative,0.73,distilbert,negative,neutral
931,931,931,4,Good value for money,2026-02-02 07:35:08.402065,931,neutral,0.71,distilbert,neutral,positive
932,932,932,1,Great product and excellent quality,2026-07-06 07:35:08.402097,932,negative,0.89,bert-base,negative,negative
933,933,933,4,"Average product, could be better",2026-02-26 07:35:08.402130,933,negative,0.93,distilbert,negative,positive
934,934,934,5,Fantastic support and fast shipping,2026-04-15 07:35:08.402162,934,neutral,0.85,bert-base,neutral,positive
935,935,935,2,"Average product, could be better",2026-07-25 07:35:08.402196,935,negative,0.96,bert-base,negative,negative
936,936,936,4,Delivery was late,2026-07-19 07:35:08.402229,936,neutral,0.72,distilbert,neutral,positive
937,937,937,3,Delivery was late,2026-02-24 07:35:08.402266,937,negative,0.86,bert-base,negative,neutral
938,938,938,4,Good value for money,2026-06-10 07:35:08.402298,938,neutral,0.92,roberta-base,neutral,positive
939,939,939,3,"Average product, could be better",2026-03-24 07:35:08.402334,939,negative,0.81,roberta-base,negative,neutral
940,940,940,3,Good value for money,2026-03-17 07:35:08.402367,940,neutral,0.69,roberta-base,neutral,neutral
941,941,941,2,"Average product, could be better",2026-02-11 07:35:08.402399,941,neutral,0.51,bert-base,neutral,negative
942,942,942,4,Very satisfied with the experience,2026-04-16 07:35:08.402432,942,negative,0.77,distilbert,negative,positive
943,943,943,3,Very satisfied with the experience,2026-04-29 07:35:08.402466,943,positive,0.66,roberta-base,positive,neutral
944,944,944,4,Fantastic support and fast shipping,2026-03-16 07:35:08.402498,944,neutral,0.55,distilbert,neutral,positive
945,945,945,4,Very satisfied with the experience,2026-03-02 07:35:08.402531,945,neutral,0.53,bert-base,neutral,positive
946,946,946,3,Fantastic support and fast shipping,2026-07-15 07:35:08.402563,946,negative,0.64,roberta-base,negative,neutral
947,947,947,3,"Average product, could be better",2026-05-08 07:35:08.402595,947,positive,0.78,distilbert,positive,neutral
948,948,948,1,Great product and excellent quality,2026-02-24 07:35:08.402628,948,positive,0.76,distilbert,positive,negative
949,949,949,3,Great product and excellent quality,2026-07-09 07:35:08.402663,949,positive,0.96,distilbert,positive,neutral
950,950,950,4,Good value for money,2026-05-28 07:35:08.402698,950,neutral,0.54,roberta-base,neutral,positive
951,951,951,1,"Average product, could be better",2026-03-11 07:35:08.402730,951,positive,0.83,bert-base,positive,negative
952,952,952,2,Great product and excellent quality,2026-06-13 07:35:08.402762,952,negative,0.8,bert-base,negative,negative
953,953,953,5,Good value for money,2026-06-23 07:35:08.402794,953,neutral,0.51,bert-base,neutral,positive
954,954,954,2,"Average product, could be better",2026-02-25 07:35:08.402827,954,neutral,0.96,distilbert,neutral,negative
955,955,955,4,Good value for money,2026-07-21 07:35:08.402859,955,neutral,0.53,roberta-base,neutral,positive
956,956,956,5,Very satisfied with the experience,2026-02-17 07:35:08.402958,956,positive,0.64,bert-base,positive,positive
957,957,957,1,Very satisfied with the experience,2026-05-10 07:35:08.402990,957,negative,0.74,roberta-base,negative,negative
958,958,958,5,"Average product, could be better",2026-03-15 07:35:08.403022,958,positive,0.81,distilbert,positive,positive
959,959,959,5,Very satisfied with the experience,2026-03-19 07:35:08.403054,959,positive,0.75,distilbert,positive,positive
960,960,960,4,Good value for money,2026-06-09 07:35:08.403089,960,negative,0.81,bert-base,negative,positive
961,961,961,2,Very satisfied with the experience,2026-04-27 07:35:08.403129,961,neutral,0.52,bert-base,neutral,negative
962,962,962,3,Fantastic support and fast shipping,2026-04-18 07:35:08.403162,962,negative,0.51,roberta-base,negative,neutral
963,963,963,4,Fantastic support and fast shipping,2026-06-29 07:35:08.403199,963,negative,0.84,bert-base,negative,positive
964,964,964,4,Delivery was late,2026-05-20 07:35:08.403231,964,negative,0.64,distilbert,negative,positive
965,965,965,1,"Average product, could be better",2026-04-02 07:35:08.403264,965,neutral,0.55,bert-base,neutral,negative
966,966,966,4,Good value for money,2026-03-01 07:35:08.403296,966,positive,0.82,distilbert,positive,positive
967,967,967,2,Very satisfied with the experience,2026-02-17 07:35:08.403328,967,positive,0.69,bert-base,positive,negative
968,968,968,2,Great product and excellent quality,2026-02-27 07:35:08.403363,968,negative,0.64,bert-base,negative,negative
969,969,969,3,Good value for money,2026-04-28 07:35:08.403395,969,positive,0.57,bert-base,positive,neutral
970,970,970,5,Great product and excellent quality,2026-03-14 07:35:08.403427,970,positive,0.51,roberta-base,positive,positive
971,971,971,3,Delivery was late,2026-02-19 07:35:08.403462,971,neutral,0.73,bert-base,neutral,neutral
972,972,972,1,Delivery was late,2026-04-12 07:35:08.403494,972,neutral,0.57,roberta-base,neutral,negative
973,973,973,4,Very satisfied with the experience,2026-04-07 07:35:08.403537,973,neutral,0.97,roberta-base,neutral,positive
974,974,974,5,Good value for money,2026-06-12 07:35:08.403577,974,negative,0.82,distilbert,negative,positive
975,975,975,1,Very satisfied with the experience,2026-03-15 07:35:08.403614,975,negative,0.72,distilbert,negative,negative
976,976,976,2,Great product and excellent quality,2026-04-24 07:35:08.403659,976,negative,0.83,roberta-base,negative,negative
977,977,977,4,Good value for money,2026-05-12 07:35:08.403692,977,negative,0.96,distilbert,negative,positive
978,978,978,2,Delivery was late,2026-06-23 07:35:08.403724,978,positive,0.65,bert-base,positive,negative
979,979,979,5,Great product and excellent quality,2026-06-21 07:35:08.403756,979,positive,0.58,bert-base,positive,positive
980,980,980,2,Fantastic support and fast shipping,2026-04-09 07:35:08.403794,980,positive,0.87,bert-base,positive,negative
981,981,981,4,Good value for money,2026-07-26 07:35:08.403826,981,neutral,0.96,distilbert,neutral,positive
982,982,982,2,Great product and excellent quality,2026-02-19 07:35:08.403858,982,neutral,0.64,bert-base,neutral,negative
983,983,983,5,Delivery was late,2026-07-25 07:35:08.403897,983,neutral,0.66,bert-base,neutral,positive
984,984,984,4,Fantastic support and fast shipping,2026-02-13 07:35:08.403932,984,positive,0.66,bert-base,positive,positive
985,985,985,3,Great product and excellent quality,2026-02-03 07:35:08.403966,985,neutral,0.66,distilbert,neutral,neutral
986,986,986,1,Delivery was late,2026-04-07 07:35:08.403998,986,negative,0.54,distilbert,negative,negative
987,987,987,1,Delivery was late,2026-06-22 07:35:08.404032,987,negative,0.89,bert-base,negative,negative
988,988,988,4,Fantastic support and fast shipping,2026-02-20 07:35:08.404064,988,neutral,0.89,bert-base,neutral,positive
989,989,989,2,Fantastic support and fast shipping,2026-06-08 07:35:08.404097,989,positive,0.85,roberta-base,positive,negative
990,990,990,5,Delivery was late,2026-07-16 07:35:08.404129,990,neutral,0.59,bert-base,neutral,positive
991,991,991,2,Delivery was late,2026-06-20 07:35:08.404161,991,neutral,0.81,distilbert,neutral,negative
992,992,992,3,Great product and excellent quality,2026-05-20 07:35:08.404197,992,positive,0.53,bert-base,positive,neutral
993,993,993,1,Fantastic support and fast shipping,2026-05-11 07:35:08.404230,993,negative,0.88,roberta-base,negative,negative
994,994,994,4,Delivery was late,2026-05-12 07:35:08.404265,994,negative,0.99,bert-base,negative,positive
995,995,995,4,Very satisfied with the experience,2026-06-22 07:35:08.404299,995,positive,0.86,roberta-base,positive,positive
996,996,996,4,Great product and excellent quality,2026-02-12 07:35:08.404332,996,positive,0.57,bert-base,positive,positive
997,997,997,3,Good value for money,2026-03-13 07:35:08.404366,997,neutral,0.61,roberta-base,neutral,neutral
998,998,998,3,Great product and excellent quality,2026-03-31 07:35:08.404398,998,negative,0.64,bert-base,negative,neutral
999,999,999,4,"Average product, could be better",2026-02-25 07:35:08.404431,999,positive,0.79,distilbert,positive,positive
1000,1000,1000,4,Delivery was late,2026-05-29 07:35:08.404463,1000,positive,0.96,distilbert,positive,positive
